a,b,c,x,y,z
1.0,0.30349139392986213,0.4603105226790037,0.30349139392986213,0.4603105226790037,183.0
1.0,0.30349139392986213,0.4656676072281142,0.30349139392986213,0.4656676072281142,183.0
1.0,0.30349139392986213,0.47108703741881314,0.30349139392986213,0.47108703741881314,181.0
1.0,0.30349139392986213,0.47656953882841574,0.30349139392986213,0.47656953882841574,181.0
1.0,0.30349139392986213,0.4821158454784916,0.30349139392986213,0.4821158454784916,11.0
1.0,0.30349139392986213,0.4877266999331382,0.30349139392986213,0.4877266999331382,180.0
1.0,0.30349139392986213,0.49340285339839907,0.30349139392986213,0.49340285339839907,11.0
1.0,0.30349139392986213,0.4991450658228386,0.30349139392986213,0.4991450658228386,11.0
1.0,0.30349139392986213,0.5049541059992869,0.30349139392986213,0.5049541059992869,11.0
1.0,0.30349139392986213,0.5108307516677699,0.30349139392986213,0.5108307516677699,11.0
1.0,0.30349139392986213,0.5167757896196359,0.30349139392986213,0.5167757896196359,11.0
1.0,0.30349139392986213,0.522790015802895,0.30349139392986213,0.522790015802895,11.0
1.0,0.30349139392986213,0.5288742354287842,0.30349139392986213,0.5288742354287842,11.0
1.0,0.30349139392986213,0.5350292630795728,0.30349139392986213,0.5350292630795728,175.0
1.0,0.30349139392986213,0.5412559228176216,0.30349139392986213,0.5412559228176216,175.0
1.0,0.30349139392986213,0.547555048295713,0.30349139392986213,0.547555048295713,174.0
1.0,0.30349139392986213,0.553927482868663,0.30349139392986213,0.553927482868663,173.0
1.0,0.30349139392986213,0.5603740797062347,0.30349139392986213,0.5603740797062347,173.0
1.0,0.30349139392986213,0.5668957019073629,0.30349139392986213,0.5668957019073629,172.0
1.0,0.30349139392986213,0.5734932226157106,0.30349139392986213,0.5734932226157106,171.0
1.0,0.30349139392986213,0.5801675251365692,0.30349139392986213,0.5801675251365692,171.0
1.0,0.30349139392986213,0.5869195030551191,0.30349139392986213,0.5869195030551191,12.0
1.0,0.30349139392986213,0.593750060356067,0.30349139392986213,0.593750060356067,169.0
1.0,0.30349139392986213,0.6006601115446754,0.30349139392986213,0.6006601115446754,168.0
1.0,0.30349139392986213,0.6076505817692001,0.30349139392986213,0.6076505817692001,168.0
